,vid_name,channel_name,publishedAt ,views,likes,commentCount,vidID,Playlist_id,Playlist_name,channel_id,subs,artist
92,J Balvin – Una Nota (Pandora LIVE),J Balvin,2021-11-03T22:38:27Z,133127,5346,271,3hEBNXbksQs,PLWgVwtnp9KugYVTbu3U_bGRxBJn1ZOi00,J Balvin x Pandora LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
93,J Balvin — In Da Getto [Pandora LIVE] | Small Stage Series,Pandora,2021-10-21T14:30:48Z,11973,259,16,XCT2Ya7M1pY,PLWgVwtnp9KugYVTbu3U_bGRxBJn1ZOi00,J Balvin x Pandora LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
94,J Balvin - 7 de Mayo  (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,44841,2014,79,M8XnzTJ-D8o,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
95,J Balvin  - Reggaeton  (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:23Z,236481,7877,369,WcV0-Dkznjk,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
96,J Balvin - F40  (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,119446,3170,100,k0SWF_AhI_s,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
97,J Balvin  -  Billetes de 100  (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,201636,5970,270,QpeGHofTI6E,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
98,J Balvin -  Qué Pretendes (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:21Z,65479,3119,68,Bj8O-5J5jPg,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
99,J Balvin  - Morado (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,157769,4410,122,JKrna-b6MJI,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
100,J Balvin   - Qué Más Pues? (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:23Z,260138,7038,243,uvllloGnc6E,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
101,J Balvin  - Perra  (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,2086432,26030,4800,f3qJkca73kY,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
102,J Balvin  - Querido Río (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,79855,2627,99,N90tuQklxxY,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
103,J Balvin  - Rojo (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,74168,3171,148,8kXq0N2GOng,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
104,J Balvin  - Otra Noche Sin Ti  (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,88988,5250,414,dn5pt6eHpFc,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
105,J Balvin  - Ginza  (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:21Z,84701,3475,118,qreXzMtL0Ks,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
106,J Balvin – I Like It (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,96465,3824,126,LivCiEyqCvs,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
107,J Balvin – Que Locura (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,40458,1998,68,XA_c50drXcw,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
108,J Balvin – No Es Justo/Ay Vamos (Medley) (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,117655,4619,160,BKeko6pEqZE,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
109,J Balvin  - In Da Getto (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,173839,4737,169,CueZEUsLbBg,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
110,J Balvin  - In Da Getto (#JOSE x TikTok LIVE),J Balvin,2021-10-22T16:00:22Z,173839,4737,169,CueZEUsLbBg,PLWgVwtnp9Kui2Lz_0VRaFuPY4LzkUVnQF,#JOSE x TikTok LIVE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
111,J Balvin - Ganas De Verte (Official Live Performance) | Vevo,jbalvinVEVO,2021-09-30T19:00:02Z,2300970,46864,2147,4Rq-Q2NDN3c,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
112,J Balvin - Fantasías (Official Live Performance | Vevo),jbalvinVEVO,2021-09-21T19:57:27Z,2321495,47977,1585,Wuei7Rd-G0w,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
113,J Balvin - Que Locura (Official Live Performance) | Vevo,jbalvinVEVO,2021-09-16T16:00:09Z,1128038,31675,1076,PaCn-fG5Y-8,PLWgVwtnp9Kug6-68S6F_MFRkZmUEjxtBo,VEVO - Live Performances,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
114,J Balvin - Suerte (Official Live Performance) | Vevo,jbalvinVEVO,2021-09-14T17:00:09Z,1913126,47560,1542,6l-OTIQZGcA,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
115,J. Balvin - F40 (Official Video),jbalvinVEVO,2021-12-10T05:00:08Z,4518883,90874,3216,9mozjswM-6o,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
116,"J. Balvin, Sech - Una Nota (Official Video)",jbalvinVEVO,2021-11-12T17:00:10Z,21513541,254901,3828,MDzhVMuU6e8,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
117,"J. Balvin, Yandel - Te Acuerdas De Mí (Official Audio)",jbalvinVEVO,2021-09-10T04:00:18Z,2451823,58582,1228,zPW-buRIdy8,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
118,"J. Balvin, Skrillex - In Da Getto (Official Video)",jbalvinVEVO,2021-07-02T00:00:11Z,167558587,2615754,40671,MjlTKXujfwE,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
119,"J Balvin, Myke Towers - Billetes De 100 (Official Audio)",jbalvinVEVO,2021-09-10T04:00:26Z,2087970,64194,1599,ha9XDG-kGk4,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
120,"J Balvin, Jhayco - La Venganza (Audio)",jbalvinVEVO,2021-09-10T04:00:16Z,4288865,77127,1553,qSYFYNbOtIw,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
121,J. Balvin - Vestido (Official Video),jbalvinVEVO,2021-10-01T20:16:22Z,6749629,59568,1605,gMS6gOAv0ag,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
122,J. Balvin - Que Locura (Official Video),jbalvinVEVO,2021-08-13T04:00:09Z,10820903,166582,5117,rqAV8VcY6RQ,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
123,"J. Balvin, Feid - Bebé Que Bien Te Ves (Official Audio)",jbalvinVEVO,2021-09-10T04:00:08Z,12148143,133857,3188,H3U2A_NwNkY,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
124,J. Balvin - Lo Que Dios Quiera (Official Video),jbalvinVEVO,2022-01-06T05:00:02Z,5098992,140740,4040,7A8mYpTjwrk,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
125,"J. Balvin, Zion & Lennox - Si Te Atreves (Official Video)",jbalvinVEVO,2021-09-10T16:00:27Z,12773153,204900,3337,luOTxfMlacE,PLWgVwtnp9KugbCR6Iw8f26137Udli6Jtq,Music Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
126,J Balvin - Fantasías (Official Live Performance | Vevo),jbalvinVEVO,2021-09-21T19:57:27Z,2321495,47977,1585,Wuei7Rd-G0w,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
127,"J. Balvin, Ozuna - Pa' Guayarte (Official Audio)",jbalvinVEVO,2021-09-10T04:00:30Z,2992708,66793,2011,kAYrQdmIUH4,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
128,J Balvin - Ganas De Verte (Official Live Performance) | Vevo,jbalvinVEVO,2021-09-30T19:00:02Z,2300970,46864,2147,4Rq-Q2NDN3c,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
129,"J. Balvin, Tokischa - Perra (Official Audio)",jbalvinVEVO,2021-09-10T04:00:25Z,9918544,107351,16717,Y8Ehj3e2Pac,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
130,J Balvin - 7 De Mayo,jbalvinVEVO,2021-05-07T04:00:07Z,10011415,275897,10796,QKMg_HCa1tY,PLWgVwtnp9KugkkGeBPwo8I8c2wdRayTtz,VIDEOS,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
131,J Balvin - Suerte (Official Live Performance) | Vevo,jbalvinVEVO,2021-09-14T17:00:09Z,1913126,47560,1542,6l-OTIQZGcA,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
132,J. Balvin - Querido Río (Official Audio),jbalvinVEVO,2021-09-10T04:00:16Z,766825,36947,1380,mTeSVeCl0Ec,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
133,J. Balvin - La Familia (Official Audio),jbalvinVEVO,2021-09-10T04:00:06Z,1089819,28865,1168,8BgPXrBAdoQ,PLWgVwtnp9KujXASQJ5gPUqHlEeLx-A4IE,JOSE,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
134,"J Balvin, Maria Becerra - Qué Más Pues? (Official Video)",jbalvinVEVO,2021-05-28T00:00:26Z,631891540,3131085,62872,zisuhZqTeH4,PLWgVwtnp9KugbCR6Iw8f26137Udli6Jtq,Music Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
135,"J. Balvin, Jay Wheeler - Otro Fili (Official Video)",jbalvinVEVO,2021-06-11T00:00:09Z,36828001,450441,9422,Kjys7M4PB4s,PLWgVwtnp9KugkkGeBPwo8I8c2wdRayTtz,VIDEOS,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
136,"J Balvin, Khalid - Otra Noche Sin Ti (Official Video)",jbalvinVEVO,2021-04-09T04:00:12Z,42607449,518208,11972,qrTiyVEW8gc,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
137,"J.Balvin, Karol G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander - Poblado",jbalvinVEVO,2021-06-18T00:00:09Z,437135305,2075229,46398,s8hA0QRIwfo,PLWgVwtnp9KugbCR6Iw8f26137Udli6Jtq,Music Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
138,"J Balvin, Dua Lipa, Bad Bunny, Tainy - UN DIA (ONE DAY)",jbalvinVEVO,2020-07-24T00:00:11Z,360490581,2922939,83210,BjhW3vBA1QU,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
139,"J. Balvin, Skrillex - In Da Getto (Official Video)",jbalvinVEVO,2021-07-02T00:00:11Z,167558587,2615754,40671,MjlTKXujfwE,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
140,"J Balvin, Skrillex – In Da Getto (Behind the Scenes)",J Balvin,2021-07-20T17:20:25Z,355676,16102,818,RgXJ0qYX1Qg,PLWgVwtnp9KujC1BElmEHU3jAO_InCsWPR,In Da Getto,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
141,"J. Balvin, Skrillex - In Da Getto (Official Video Lyric)",J Balvin,2021-07-26T17:02:36Z,427326,15027,782,o-vdleJWIPE,PLWgVwtnp9KujC1BElmEHU3jAO_InCsWPR,In Da Getto,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
142,"J Balvin - Safari ft. Pharrell Williams, BIA, Sky (Official Video)",jbalvinVEVO,2016-09-02T07:00:00Z,1101989982,3936038,92695,JWESLtAKKlU,PLWgVwtnp9KugbCR6Iw8f26137Udli6Jtq,Music Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
143,J. Balvin - Ginza (Official Video),jbalvinVEVO,2015-07-21T16:00:03Z,860012177,3511822,121642,zZjSX01P5dE,PLWgVwtnp9KugbCR6Iw8f26137Udli6Jtq,Music Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
144,J Balvin - Sigo Extrañándote (Official Video),jbalvinVEVO,2017-02-17T05:00:04Z,503079577,1999371,55260,nZ0zbsZOdwg,PLWgVwtnp9KugbCR6Iw8f26137Udli6Jtq,Music Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
145,J. Balvin - Veneno (Official Video),jbalvinVEVO,2016-09-16T07:00:01Z,4775525,37093,747,6xxaz3Sb1fk,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
146,J. Balvin - Malvada (Official Video),jbalvinVEVO,2016-09-16T07:00:02Z,16506940,136925,1630,F8fcNpBdOWo,PLWgVwtnp9Kujmumt02_c3KqE3CqzsaG_j,ENERGÍA ⚡ 5-YEAR-ANNIVERSARY,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
147,J Balvin - Bobo (Official Video),jbalvinVEVO,2016-05-13T15:00:01Z,648752863,2190194,77513,0GvLP2C2w9U,PLWgVwtnp9KugbCR6Iw8f26137Udli6Jtq,Music Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
148,J. Balvin - Primera Cita (Audio),jbalvinVEVO,2016-09-16T07:00:02Z,7245824,64030,845,bR-bximzXIg,PLWgVwtnp9Kujmumt02_c3KqE3CqzsaG_j,ENERGÍA ⚡ 5-YEAR-ANNIVERSARY,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
149,J. Balvin - Pierde Los Modales ft. Daddy Yankee (Official Video),jbalvinVEVO,2016-10-04T07:00:04Z,20022537,189764,3045,vGWB7l_r5og,PLWgVwtnp9Kujmumt02_c3KqE3CqzsaG_j,ENERGÍA ⚡ 5-YEAR-ANNIVERSARY,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
150,J. Balvin - Por Un Día (Official Video),jbalvinVEVO,2016-09-16T07:00:00Z,10510236,108399,1551,3lwwiCo_RdY,PLWgVwtnp9Kujmumt02_c3KqE3CqzsaG_j,ENERGÍA ⚡ 5-YEAR-ANNIVERSARY,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
151,J. Balvin - No Hay Título,jbalvinVEVO,2016-09-16T07:00:02Z,5193195,69081,1110,UqcyhwnVGiY,PLWgVwtnp9Kujmumt02_c3KqE3CqzsaG_j,ENERGÍA ⚡ 5-YEAR-ANNIVERSARY,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
152,J. Balvin - Acércate (Official Video),jbalvinVEVO,2016-10-10T20:13:35Z,7036614,87113,1799,x9Suz3qnlBY,PLWgVwtnp9Kujmumt02_c3KqE3CqzsaG_j,ENERGÍA ⚡ 5-YEAR-ANNIVERSARY,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
153,J. Balvin - Snapchat (Audio),jbalvinVEVO,2016-10-03T07:00:01Z,19187797,200976,3509,D1PQ6DPZUCQ,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
154,J. Balvin - Hola (Official Video),jbalvinVEVO,2016-09-16T07:00:00Z,8512954,72365,1003,KNnD4O-TtOs,PLWgVwtnp9Kujmumt02_c3KqE3CqzsaG_j,ENERGÍA ⚡ 5-YEAR-ANNIVERSARY,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
155,J. Balvin - Solitario (Audio),jbalvinVEVO,2016-09-16T07:00:01Z,2512640,21740,318,JGuMJT_cFsE,PLWgVwtnp9Kujmumt02_c3KqE3CqzsaG_j,ENERGÍA ⚡ 5-YEAR-ANNIVERSARY,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
156,Fuego - 35 pa las 12 ft. J Balvin,FuegoMusicaVEVO,2016-06-29T13:00:23Z,10248644,95910,2875,rh93WCJG1sM,PLWgVwtnp9Kujmumt02_c3KqE3CqzsaG_j,ENERGÍA ⚡ 5-YEAR-ANNIVERSARY,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
157,Fiesta,J Balvin - Topic,2018-10-30T13:13:22Z,446645,3632,20,f7JQPICjY_U,PLWgVwtnp9Kujmumt02_c3KqE3CqzsaG_j,ENERGÍA ⚡ 5-YEAR-ANNIVERSARY,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
158,"J Balvin, Khalid - Otra Noche Sin Ti (Official Video)",jbalvinVEVO,2021-04-09T04:00:12Z,42607449,518208,11972,qrTiyVEW8gc,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
159,"J Balvin, Khalid - Otra Noche Sin Ti (Official Video)",jbalvinVEVO,2021-04-09T04:00:12Z,42607449,518208,11972,qrTiyVEW8gc,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
160,"J Balvin, Khalid - Otra Noche Sin Ti (Official Video)",jbalvinVEVO,2021-04-09T04:00:12Z,42607449,518208,11972,qrTiyVEW8gc,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
161,"J Balvin, Khalid - Otra Noche Sin Ti (Official Video)",jbalvinVEVO,2021-04-09T04:00:12Z,42607449,518208,11972,qrTiyVEW8gc,PLWgVwtnp9KujNWv3gI631ccra2Pr44ccH,J Balvin x Hits,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
162,J Balvin - Gris (Official Singalong Video),J Balvin,2020-04-15T23:00:00Z,368218,9196,372,0yy71Rm629w,PLWgVwtnp9KuiUzD2EELd50s48ZeT5iLGa,Colores Singalong Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
163,J Balvin - Azul (Official Singalong Videos),J Balvin,2020-04-15T23:00:00Z,1636763,13286,444,aXrX4SVHHoQ,PLWgVwtnp9KuiUzD2EELd50s48ZeT5iLGa,Colores Singalong Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
164,J Balvin - Verde (Official Singalong Video),J Balvin,2020-04-15T23:00:00Z,519118,6503,274,1Kn9Evx32Ks,PLWgVwtnp9KuiUzD2EELd50s48ZeT5iLGa,Colores Singalong Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
165,J Balvin - Amarillo (Official Singalong Video),J Balvin,2020-04-15T23:00:11Z,569376,8726,262,r5Umg5cdqa4,PLWgVwtnp9KuiUzD2EELd50s48ZeT5iLGa,Colores Singalong Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
166,J Balvin - Rosa (Official Singalong Video),J Balvin,2020-04-15T23:00:14Z,2329531,21914,313,qOthkLmsGIk,PLWgVwtnp9KuiUzD2EELd50s48ZeT5iLGa,Colores Singalong Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
167,J Balvin - Negro (Official Singalong Video),J Balvin,2020-04-15T23:00:05Z,870403,11515,318,AbsGAto4u00,PLWgVwtnp9KuiUzD2EELd50s48ZeT5iLGa,Colores Singalong Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
168,J Balvin - Rojo (Official Singalong Video),J Balvin,2020-04-15T23:00:30Z,793030,16130,356,ww0KHEDt0so,PLWgVwtnp9KuiUzD2EELd50s48ZeT5iLGa,Colores Singalong Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
169,J Balvin - Morado (Official Singalong Video),J Balvin,2020-04-15T23:00:14Z,705670,9737,234,xd81DUHqSMo,PLWgVwtnp9KuiUzD2EELd50s48ZeT5iLGa,Colores Singalong Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
170,J Balvin - Blanco (Official Singalong Videos),J Balvin,2020-04-15T23:00:15Z,432163,7052,100,l6pwEvxYr2U,PLWgVwtnp9KuiUzD2EELd50s48ZeT5iLGa,Colores Singalong Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
171,J Balvin - Arcoiris (Official Singalong Video),J Balvin,2020-04-15T23:00:20Z,1096355,13037,287,SwdObvM7YP4,PLWgVwtnp9KuiUzD2EELd50s48ZeT5iLGa,Colores Singalong Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
172,Aprende Los Colores con J Balvin - Amarillo,J Balvin,2020-03-30T21:18:10Z,2394830,21536,0,4ZjgRPivjsw,PLWgVwtnp9Kuj2SBpAhZdP93i_1uULsa-p,Aprende Los Colores con J Balvin,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
173,Aprende los colores con J Balvin - Azul,J Balvin,2020-03-30T21:18:10Z,1562229,14315,0,dfRrxjm0iGQ,PLWgVwtnp9Kuj2SBpAhZdP93i_1uULsa-p,Aprende Los Colores con J Balvin,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
174,Aprende Los Colores con J Balvin - Rojo,J Balvin,2020-03-30T21:18:10Z,1387731,15585,0,Hv3RwtiVe1c,PLWgVwtnp9Kuj2SBpAhZdP93i_1uULsa-p,Aprende Los Colores con J Balvin,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
175,Aprende Los Colores Con J Balvin - Rosado,J Balvin,2020-03-30T21:18:10Z,1324611,14371,0,MDOdLKoN8Mk,PLWgVwtnp9Kuj2SBpAhZdP93i_1uULsa-p,Aprende Los Colores con J Balvin,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
176,Aprende Los Colores con J Balvin - Morado,J Balvin,2020-03-30T21:18:10Z,994067,8754,0,9B6ITk2OxIk,PLWgVwtnp9Kuj2SBpAhZdP93i_1uULsa-p,Aprende Los Colores con J Balvin,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
177,Aprende Los Colores con J Balvin - Verde,J Balvin,2020-03-30T21:18:10Z,1038048,15666,0,eb7V-tQMWUs,PLWgVwtnp9Kuj2SBpAhZdP93i_1uULsa-p,Aprende Los Colores con J Balvin,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
178,Aprende Los Colores con J Balvin - Negro,J Balvin,2020-03-30T21:18:10Z,1235301,13282,0,0DIFBiuQu1I,PLWgVwtnp9Kuj2SBpAhZdP93i_1uULsa-p,Aprende Los Colores con J Balvin,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
179,Aprende Los Colores con J Balvin - Gris,J Balvin,2020-03-30T21:18:10Z,962333,11252,0,VyueU7B9jh8,PLWgVwtnp9Kuj2SBpAhZdP93i_1uULsa-p,Aprende Los Colores con J Balvin,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
180,Aprende Los Colores con J Balvin - Arcoiris,J Balvin,2020-03-30T21:18:10Z,1150305,9113,0,xDwkumDPiro,PLWgVwtnp9Kuj2SBpAhZdP93i_1uULsa-p,Aprende Los Colores con J Balvin,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
181,Aprende Los Colores con J Balvin - Blanco,J Balvin,2020-03-30T21:18:10Z,1008464,12477,0,wqIFqKub4ig,PLWgVwtnp9Kuj2SBpAhZdP93i_1uULsa-p,Aprende Los Colores con J Balvin,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
182,J Balvin - Rojo (Official Video),jbalvinVEVO,2020-02-28T00:00:11Z,353882560,3444860,84821,_tG70FWd1Ds,PLWgVwtnp9KugbCR6Iw8f26137Udli6Jtq,Music Videos,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
